match,stroke,event,stroke_type,merged_type,start_frame,end_frame,dataset,class_id
3,154,275,SFI,SF,38169,38224,Train,4
3,156,278,SFF,SF,38766,38825,Train,4
3,157,280,SFI,SF,39033,39105,Train,4
3,159,283,SFF,SF,39676,39733,Train,4
3,160,285,SFI,SF,39952,40030,Train,4
3,166,296,SFF,SF,43876,43942,Train,4
3,168,299,SFI,SF,44236,44294,Train,4
3,171,304,SFI,SF,44789,44835,Train,4
3,176,313,SFL,SF,45483,45549,Train,4
3,178,316,SFL,SF,45951,46019,Train,4
3,179,318,SFF,SF,46519,46588,Train,4
3,180,320,SFL,SF,46823,46882,Train,4
3,182,323,SFI,SF,47120,47180,Train,4
3,185,328,SFI,SF,47707,47760,Train,4
3,194,345,SFF,SF,48537,48626,Train,4
3,195,347,SFI,SF,48857,48903,Train,4
3,199,354,SFI,SF,49737,49800,Train,4
3,200,356,SFI,SF,50275,50331,Train,4
3,202,359,SFI,SF,50818,50881,Train,4
3,203,361,SFI,SF,52067,52176,Val,4
3,209,372,SFF,SF,52810,52915,Val,4
3,210,374,SFI,SF,53092,53155,Val,4
3,214,381,SFI,SF,54005,54053,Val,4
3,217,386,SFF,SF,54623,54671,Val,4
3,218,388,SFF,SF,55412,55530,Val,4
3,220,391,SFF,SF,56048,56142,Val,4
3,221,393,SFI,SF,56285,56392,Val,4
3,228,406,SFI,SF,57253,57319,Val,4
3,284,506,SFI,SF,71286,71350,Test,4
3,289,515,SFI,SF,71960,72023,Test,4
3,292,520,SFI,SF,72650,72713,Test,4
3,295,525,SFI,SF,73350,73424,Test,4
3,296,527,SFI,SF,73887,73927,Test,4
3,298,530,SFI,SF,76471,76567,Test,4
3,309,551,SFI,SF,77445,77589,Test,4
3,314,560,SFI,SF,78359,78403,Test,4
3,316,563,SFI,SF,78968,79079,Test,4
4,1,2,SFF,SF,5698,5778,Train,4
4,2,4,SFI,SF,5938,5983,Train,4
4,4,7,SFI,SF,6499,6583,Train,4
4,27,52,SFF,SF,8107,8199,Train,4
4,28,54,SFI,SF,8399,8447,Train,4
4,40,77,SFI,SF,9493,9552,Train,4
4,48,92,SFI,SF,10508,10583,Train,4
4,52,99,SFI,SF,11886,11922,Train,4
4,54,102,SFI,SF,12332,12401,Train,4
4,55,104,SFL,SF,12746,12803,Train,4
4,56,106,SFI,SF,12966,13020,Train,4
4,60,113,SFF,SF,13514,13566,Train,4
4,61,115,SFF,SF,13696,13751,Train,4
4,62,117,SFI,SF,14152,14204,Train,4
4,136,250,SFI,SF,29661,29736,Train,4
4,142,261,SFI,SF,30477,30564,Train,4
4,145,266,SFL,SF,31189,31291,Train,4
4,146,268,SFI,SF,31604,31696,Train,4
4,150,275,SFI,SF,32408,32492,Train,4
4,157,288,SFF,SF,33297,33394,Train,4
4,158,290,SFI,SF,33575,33627,Train,4
4,162,297,SFI,SF,36190,36233,Train,4
4,167,306,SFI,SF,36759,36809,Train,4
4,170,311,SFI,SF,37334,37384,Train,4
4,172,314,SFI,SF,37837,37883,Train,4
4,175,319,SFI,SF,38480,38512,Train,4
4,177,322,SFL,SF,38943,38992,Train,4
4,179,325,SFF,SF,39202,39250,Train,4
4,180,327,SFI,SF,39405,39447,Train,4
4,284,523,SFF,SF,56568,56642,Train,4
4,285,525,SFI,SF,56853,56895,Train,4
4,299,552,SFI,SF,58036,58131,Train,4
4,302,557,SFI,SF,58801,58887,Train,4
4,306,564,SFI,SF,59522,59568,Train,4
4,309,569,SFI,SF,62666,62715,Train,4
4,315,580,SFI,SF,63330,63375,Train,4
4,324,597,SFI,SF,64121,64170,Train,4
4,325,599,SFI,SF,64528,64570,Train,4
4,333,614,SFF,SF,65359,65395,Train,4
4,334,616,SFI,SF,66050,66094,Train,4
4,345,637,SFF,SF,66869,66931,Train,4
4,346,639,SFI,SF,67101,67154,Train,4
4,353,652,SFI,SF,68783,68860,Train,4
4,360,665,SFF,SF,69625,69728,Train,4
4,361,667,SFI,SF,69918,69980,Train,4
4,367,678,SFI,SF,70766,70816,Train,4
4,371,685,SFI,SF,71564,71643,Train,4
4,375,692,SFF,SF,72509,72579,Train,4
4,377,695,SFI,SF,72773,72817,Train,4
4,381,702,SFI,SF,73516,73591,Train,4
4,390,719,SFI,SF,74642,74702,Train,4
4,392,722,SFI,SF,75245,75303,Train,4
4,395,727,SFI,SF,76079,76123,Train,4
4,400,736,SFI,SF,77035,77088,Train,4
4,402,739,SFI,SF,77742,77802,Train,4
4,405,744,SFI,SF,78543,78615,Train,4
4,419,771,SFI,SF,79873,79951,Train,4
4,422,776,SFF,SF,80528,80617,Train,4
4,425,781,SFI,SF,80861,80916,Train,4
4,472,867,SFI,SF,90985,91035,Train,4
4,475,872,SFI,SF,91520,91572,Train,4
4,487,895,SFI,SF,92526,92556,Train,4
4,489,898,SFI,SF,93011,93074,Train,4
4,490,900,SFF,SF,93688,93733,Train,4
4,493,905,SFL,SF,93924,93991,Train,4
4,494,907,SFI,SF,94161,94202,Train,4
4,502,922,SFI,SF,95080,95155,Train,4
4,503,924,SFI,SF,95624,95653,Train,4
4,506,929,SFI,SF,96229,96299,Train,4
4,511,938,SFI,SF,96913,96936,Train,4
4,514,943,SFI,SF,97583,97590,Train,4
4,521,957,SFI,SF,98356,98400,Train,4
4,523,960,SFI,SF,98831,98896,Train,4
4,526,965,SFI,SF,99719,99776,Train,4
4,530,972,SFF,SF,100357,100414,Train,4
4,531,974,SFI,SF,100586,100630,Train,4
4,534,979,SFI,SF,101188,101241,Train,4
4,536,982,SFI,SF,101734,101781,Train,4
4,538,985,SFF,SF,104715,104782,Train,4
4,539,987,SFI,SF,104955,105017,Train,4
4,543,994,SFI,SF,105599,105692,Train,4
4,545,997,SFI,SF,106199,106267,Train,4
4,550,1006,SFI,SF,107014,107089,Train,4
4,559,1023,SFF,SF,108201,108279,Train,4
4,561,1026,SFI,SF,108542,108601,Train,4
4,566,1035,SFI,SF,110045,110109,Train,4
4,569,1040,SFI,SF,110867,110944,Train,4
4,581,1063,SFF,SF,112039,112104,Train,4
4,583,1066,SFI,SF,112294,112355,Train,4
4,621,1133,SFI,SF,121669,121734,Train,4
4,622,1135,SFI,SF,122025,122067,Train,4
4,624,1138,SFI,SF,122479,122525,Train,4
4,626,1141,SFF,SF,122899,122939,Train,4
4,629,1146,SFL,SF,123200,123217,Train,4
4,632,1151,SFI,SF,123478,123523,Train,4
4,635,1156,SFI,SF,124108,124140,Train,4
4,644,1173,SFI,SF,125078,125123,Train,4
4,647,1178,SFF,SF,125739,125795,Train,4
4,648,1180,SFI,SF,125961,126006,Train,4
4,651,1185,SFI,SF,126626,126674,Train,4
4,654,1190,SFI,SF,127251,127311,Train,4
4,656,1193,SFF,SF,127726,127793,Train,4
4,657,1195,SFI,SF,127996,128054,Train,4
4,664,1208,SFL,SF,128898,128931,Train,4
4,665,1210,SFI,SF,129134,129189,Train,4
4,666,1212,SFI,SF,129598,129629,Train,4
4,668,1215,SFI,SF,132480,132560,Train,4
4,676,1230,SFF,SF,133373,133438,Train,4
4,677,1232,SFF,SF,133606,133676,Train,4
4,678,1234,SFI,SF,134339,134409,Train,4
4,680,1237,SFF,SF,134875,134957,Train,4
4,682,1240,SFI,SF,135153,135215,Train,4
4,684,1243,SFI,SF,135753,135837,Train,4
4,721,1305,SFF,SF,146371,146422,Train,4
4,722,1307,SFI,SF,146611,146646,Train,4
4,754,1368,SFI,SF,150450,150496,Train,4
4,762,1383,SFI,SF,151261,151317,Train,4
4,770,1398,SFI,SF,153939,154005,Train,4
4,796,1446,SFI,SF,158044,158104,Train,4
4,811,1475,SFI,SF,159551,159630,Train,4
4,877,1592,SFI,SF,175642,175715,Train,4
4,880,1597,SFF,SF,176355,176431,Train,4
4,881,1599,SFI,SF,176613,176673,Train,4
4,894,1624,SFF,SF,177889,177972,Train,4
4,895,1626,SFI,SF,178165,178216,Train,4
4,902,1639,SFI,SF,179179,179242,Train,4
4,904,1642,SFF,SF,179744,179796,Train,4
4,906,1645,SFI,SF,179978,180040,Train,4
4,910,1652,SFL,SF,180846,180916,Train,4
4,913,1657,SFF,SF,181309,181399,Train,4
4,914,1659,SFI,SF,181565,181628,Train,4
4,925,1680,SFI,SF,182822,182883,Train,4
4,927,1683,SFF,SF,183446,183533,Train,4
4,929,1686,SFI,SF,183707,183776,Train,4
4,938,1703,SFF,SF,186636,186696,Train,4
4,939,1705,SFI,SF,186866,186907,Train,4
4,945,1716,SFI,SF,187603,187646,Train,4
4,947,1719,SFF,SF,188138,188199,Train,4
4,948,1721,SFI,SF,188349,188396,Train,4
4,954,1732,SFI,SF,188858,188914,Train,4
4,957,1737,SFF,SF,189386,189445,Train,4
4,959,1740,SFI,SF,189638,189667,Train,4
4,1017,1842,SFI,SF,203002,203066,Train,4
4,1019,1845,SFI,SF,203524,203610,Train,4
4,1027,1860,SFI,SF,204720,204812,Train,4
4,1031,1867,SFI,SF,205599,205676,Train,4
4,1033,1870,SFI,SF,206344,206438,Train,4
4,1037,1877,SFI,SF,207130,207204,Train,4
4,1044,1890,SFF,SF,208206,208266,Train,4
4,1046,1893,SFI,SF,208466,208513,Train,4
4,1058,1916,SFI,SF,209755,209845,Train,4
4,1063,1925,SFL,SF,210874,210951,Train,4
4,1065,1928,SFI,SF,211359,211423,Train,4
4,1074,1945,SFI,SF,212609,212686,Train,4
4,1089,1974,SFI,SF,214142,214202,Train,4
4,1091,1977,SFF,SF,214878,214973,Train,4
4,1092,1979,SFI,SF,215212,215257,Train,4
4,1098,1990,SFI,SF,218056,218105,Train,4
4,1099,1992,SFF,SF,218414,218458,Train,4
4,1101,1995,SFI,SF,218645,218701,Train,4
4,1104,2000,SFL,SF,219158,219247,Train,4
4,1105,2002,SFI,SF,219405,219452,Train,4
4,1107,2005,SFI,SF,219790,219855,Train,4
4,1168,2112,SFI,SF,235850,235918,Train,4
4,1171,2117,SFI,SF,236478,236560,Train,4
4,1174,2122,SFL,SF,237268,237317,Train,4
4,1176,2125,SFL,SF,237617,237706,Train,4
4,1178,2128,SFF,SF,238008,238090,Train,4
4,1179,2130,SFI,SF,238257,238328,Train,4
4,1183,2137,SFI,SF,239243,239332,Train,4
4,1186,2142,SFI,SF,240016,240104,Train,4
4,1198,2165,SFF,SF,243056,243096,Train,4
4,1199,2167,SFI,SF,243249,243302,Train,4
4,1201,2170,SFL,SF,243696,243762,Train,4
4,1202,2172,SFI,SF,243963,243988,Train,4
4,1207,2181,SFF,SF,244581,244601,Train,4
4,1208,2183,SFI,SF,244761,244813,Train,4
4,1211,2188,SFF,SF,245308,245382,Train,4
4,1212,2190,SFI,SF,245547,245588,Train,4
4,1266,2286,SFI,SF,258247,258318,Train,4
4,1274,2301,SFF,SF,259232,259329,Train,4
4,1275,2303,SFI,SF,259498,259556,Train,4
4,1279,2310,SFF,SF,260382,260456,Train,4
4,1282,2315,SFI,SF,260978,261060,Train,4
4,1286,2322,SFI,SF,261961,262020,Train,4
4,1297,2343,SFF,SF,263340,263435,Train,4
4,1298,2345,SFI,SF,263615,263689,Train,4
4,1303,2354,SFI,SF,264830,264905,Train,4
4,1309,2365,SFI,SF,266168,266224,Train,4
4,1315,2376,SFL,SF,267101,267192,Train,4
4,1317,2379,SFI,SF,268001,268067,Train,4
4,1319,2382,SFF,SF,270750,270789,Train,4
4,1321,2385,SFI,SF,270932,270988,Train,4
4,1335,2412,SFI,SF,271815,271870,Train,4
4,1339,2419,SFF,SF,272392,272442,Train,4
4,1340,2421,SFI,SF,272637,272685,Train,4
4,1344,2428,SFI,SF,273323,273345,Train,4
4,1346,2431,SFI,SF,273766,273818,Train,4
4,1351,2440,SFI,SF,274387,274445,Train,4
4,1417,2561,SFF,SF,289298,289384,Train,4
4,1419,2564,SFF,SF,289603,289680,Train,4
4,1420,2566,SFI,SF,290300,290388,Train,4
4,1424,2573,SFI,SF,291162,291237,Train,4
4,1426,2576,SFF,SF,291892,291945,Train,4
4,1428,2579,SFF,SF,292126,292198,Train,4
4,1430,2582,SFI,SF,293166,293238,Train,4
4,1438,2597,SFI,SF,294412,294495,Train,4
4,1443,2606,SFF,SF,297138,297207,Train,4
4,1445,2609,SFI,SF,297389,297446,Train,4
4,1454,2626,SFL,SF,298262,298325,Train,4
4,1455,2628,SFI,SF,298532,298585,Train,4
4,1467,2651,SFI,SF,299601,299641,Train,4
4,1476,2668,SFI,SF,300714,300735,Train,4
4,1517,2738,SFI,SF,312372,312447,Val,4
4,1520,2743,SFF,SF,313068,313145,Val,4
4,1522,2746,SFI,SF,313348,313406,Val,4
4,1527,2755,SFI,SF,314093,314165,Val,4
4,1539,2778,SFI,SF,315253,315331,Val,4
4,1542,2783,SFI,SF,316173,316239,Val,4
4,1544,2786,SFI,SF,318992,319043,Val,4
4,1549,2795,SFF,SF,319778,319834,Val,4
4,1550,2797,SFL,SF,320029,320066,Val,4
4,1551,2799,SFI,SF,320270,320295,Val,4
4,1554,2803,SFI,SF,321011,321068,Val,4
4,1555,2805,SFI,SF,321534,321583,Val,4
4,1557,2808,SFI,SF,322112,322157,Val,4
4,1559,2811,SFI,SF,322721,322781,Val,4
4,1612,2905,SFI,SF,338284,338355,Test,4
4,1613,2907,SFI,SF,338872,338927,Test,4
4,1629,2937,SFI,SF,340252,340321,Test,4
4,1630,2939,SFI,SF,340798,340854,Test,4
4,1634,2946,SFI,SF,341566,341652,Test,4
4,1636,2949,SFI,SF,344111,344154,Test,4
4,1638,2952,SFI,SF,344522,344553,Test,4
4,1640,2955,SFI,SF,344960,344999,Test,4
4,1645,2964,SFI,SF,345700,345750,Test,4
4,1733,3119,SFF,SF,366295,366348,Test,4
4,1735,3122,SFI,SF,366550,366582,Test,4
4,1742,3135,SFF,SF,367495,367574,Test,4
4,1743,3137,SFI,SF,368192,368253,Test,4
4,1755,3160,SFI,SF,369577,369660,Test,4
4,1756,3162,SFI,SF,370383,370464,Test,4
4,1762,3173,SFI,SF,371398,371468,Test,4
4,1770,3188,SFL,SF,372475,372551,Test,4
4,1772,3191,SFI,SF,372898,372966,Test,4
4,1779,3204,SFI,SF,375598,375657,Test,4
4,1780,3206,SFI,SF,375972,376005,Test,4
4,1787,3219,SFI,SF,376555,376613,Test,4
4,1789,3222,SFI,SF,376987,377037,Test,4
4,1848,3329,SFF,SF,389165,389250,Test,4
4,1850,3332,SFI,SF,389456,389505,Test,4
4,1855,3341,SFI,SF,390301,390411,Test,4
4,1861,3352,SFI,SF,391434,391510,Test,4
4,1870,3369,SFI,SF,392739,392797,Test,4
4,1874,3376,SFF,SF,393631,393721,Test,4
4,1875,3378,SFI,SF,393893,393957,Test,4
4,1888,3403,SFF,SF,396850,396908,Test,4
4,1889,3405,SFI,SF,397066,397120,Test,4
4,1896,3418,SFI,SF,397794,397837,Test,4
4,1901,3427,SFF,SF,398468,398526,Test,4
4,1902,3429,SFF,SF,398704,398732,Test,4
4,1904,3432,SFF,SF,399380,399440,Test,4
4,1906,3435,SFI,SF,399670,399703,Test,4
4,1912,3446,SFF,SF,400423,400487,Test,4
4,1913,3448,SFI,SF,400663,400711,Test,4
4,1925,3471,SFF,SF,401834,401897,Test,4
4,1926,3473,SFI,SF,402087,402143,Test,4
4,1932,3484,SFI,SF,403089,403148,Test,4
4,1935,3489,SFF,SF,403742,403804,Test,4
4,1936,3491,SFI,SF,403951,404002,Test,4
5,33,61,SFI,SF,20326,20370,Train,4
5,37,68,SFF,SF,20913,20974,Train,4
5,40,73,SFI,SF,21328,21392,Train,4
5,45,82,SFI,SF,22117,22183,Train,4
5,47,85,SFI,SF,22615,22685,Train,4
5,51,92,SFI,SF,23376,23447,Train,4
5,53,95,SFF,SF,25910,26000,Train,4
5,55,98,SFI,SF,26263,26342,Train,4
5,57,101,SFI,SF,26883,26949,Train,4
5,59,104,SFI,SF,27370,27454,Train,4
5,63,111,SFI,SF,28043,28127,Train,4
5,69,122,SFI,SF,28787,28865,Train,4
5,73,129,SFI,SF,29610,29665,Train,4
5,168,301,SFL,SF,48254,48325,Train,4
5,169,303,SFI,SF,48643,48705,Train,4
5,170,305,SFI,SF,49281,49340,Train,4
5,172,308,SFI,SF,49820,49880,Train,4
5,173,310,SFF,SF,50345,50407,Train,4
5,174,312,SFI,SF,50645,50704,Train,4
5,177,317,SFF,SF,51476,51540,Train,4
5,178,319,SFI,SF,51748,51817,Train,4
5,180,322,SFI,SF,52326,52397,Train,4
5,181,324,SFI,SF,56216,56278,Train,4
5,183,327,SFI,SF,56681,56765,Train,4
5,186,332,SFI,SF,57253,57327,Train,4
5,192,343,SFI,SF,58062,58129,Train,4
5,200,358,SFI,SF,58963,59040,Train,4
5,205,367,SFF,SF,59898,59946,Train,4
5,207,370,SFI,SF,60182,60268,Train,4
5,209,373,SFI,SF,61732,61792,Train,4
5,213,380,SFI,SF,62330,62394,Train,4
5,222,397,SFI,SF,63312,63365,Train,4
5,224,400,SFI,SF,63866,63927,Train,4
5,227,405,SFI,SF,64451,64519,Train,4
5,265,471,SFI,SF,76402,76505,Train,4
5,268,476,SFI,SF,76854,76936,Train,4
5,279,497,SFF,SF,77867,77949,Train,4
5,282,502,SFI,SF,78199,78222,Train,4
5,292,521,SFI,SF,79175,79231,Train,4
5,300,536,SFI,SF,80046,80117,Train,4
5,301,538,SFI,SF,80536,80610,Train,4
5,303,541,SFI,SF,83687,83756,Val,4
5,304,543,SFI,SF,84222,84291,Val,4
5,305,545,SFI,SF,84739,84779,Val,4
5,313,560,SFI,SF,85574,85641,Val,4
5,314,562,SFF,SF,86122,86194,Val,4
5,315,564,SFI,SF,86480,86521,Val,4
5,319,571,SFI,SF,87523,87588,Val,4
1,1,2,SNI,SN,25780,25856,Train,5
1,5,9,SNI,SN,26527,26614,Train,5
1,6,11,SNI,SN,27096,27179,Train,5
1,7,13,SNF,SN,27708,27778,Train,5
1,8,15,SNI,SN,27976,28045,Train,5
1,9,17,SNF,SN,29302,29364,Train,5
1,10,19,SNF,SN,29729,29791,Train,5
1,11,21,SNI,SN,30700,30748,Train,5
1,16,30,SNF,SN,31416,31509,Train,5
1,17,32,SNI,SN,31870,31915,Train,5
1,20,37,SNI,SN,32632,32724,Train,5
1,104,189,SNI,SN,51812,51838,Train,5
1,108,196,SNI,SN,52328,52375,Train,5
1,110,199,SNI,SN,52914,52992,Train,5
1,111,201,SNF,SN,53653,53713,Train,5
1,112,203,SNI,SN,54153,54204,Train,5
1,116,210,SNF,SN,55304,55379,Train,5
1,117,212,SNF,SN,56257,56338,Train,5
1,118,214,SNI,SN,57039,57099,Train,5
1,119,216,SNI,SN,59947,60010,Train,5
1,123,223,SNI,SN,60807,60885,Train,5
1,125,226,SNI,SN,61510,61567,Train,5
1,129,233,SNF,SN,62273,62309,Train,5
1,130,235,SNI,SN,62891,62953,Train,5
1,133,240,SNF,SN,63703,63759,Train,5
1,134,242,SNI,SN,64150,64200,Train,5
1,136,245,SNI,SN,65099,65153,Train,5
1,141,254,SNI,SN,65950,65993,Train,5
1,154,279,SNF,SN,67703,67764,Train,5
1,156,282,SNF,SN,68221,68304,Train,5
1,157,284,SNI,SN,69068,69112,Train,5
1,167,303,SNF,SN,70274,70296,Train,5
1,169,306,SNI,SN,70826,70865,Train,5
1,209,375,SNI,SN,84078,84147,Train,5
1,211,378,SNI,SN,84623,84695,Train,5
1,215,385,SNF,SN,85275,85341,Train,5
1,216,387,SNI,SN,85635,85697,Train,5
1,219,392,SNI,SN,86467,86524,Train,5
1,224,401,SNI,SN,89524,89568,Val,5
1,227,406,SNF,SN,90415,90483,Val,5
1,228,408,SNI,SN,91464,91516,Val,5
1,230,411,SNI,SN,92088,92159,Val,5
1,237,424,SNI,SN,93167,93216,Val,5
1,245,439,SNI,SN,94104,94176,Val,5
1,308,547,SNF,SN,114169,114244,Test,5
1,309,549,SNI,SN,114499,114547,Test,5
1,315,560,SNF,SN,115411,115473,Test,5
1,316,562,SNI,SN,115810,115878,Test,5
1,318,565,SNF,SN,116478,116521,Test,5
1,319,567,SNI,SN,116818,116885,Test,5
1,330,588,SNF,SN,118566,118594,Test,5
1,331,590,SNI,SN,119112,119169,Test,5
1,332,592,SNI,SN,119936,119994,Test,5
2,1,2,SNI,SN,14614,14674,Train,5
2,3,5,SNI,SN,15117,15155,Train,5
2,5,8,SNI,SN,15544,15611,Train,5
2,6,10,SNF,SN,15980,16040,Train,5
2,7,12,SNI,SN,16257,16301,Train,5
2,10,17,SNI,SN,16866,16919,Train,5
2,13,22,SNI,SN,18139,18193,Train,5
2,15,25,SNF,SN,18570,18620,Train,5
2,17,28,SNI,SN,18809,18872,Train,5
2,23,39,SNI,SN,19603,19690,Train,5
2,28,48,SNF,SN,20265,20350,Train,5
2,29,50,SNI,SN,20584,20625,Train,5
2,33,57,SNI,SN,21276,21324,Train,5
2,34,59,SNF,SN,21793,21871,Train,5
2,35,61,SNI,SN,22087,22152,Train,5
2,38,66,SNI,SN,22762,22817,Train,5
2,41,71,SNF,SN,23303,23357,Train,5
2,42,73,SNI,SN,23564,23611,Train,5
2,147,257,SNF,SN,46966,47032,Train,5
2,148,259,SNI,SN,47280,47339,Train,5
2,152,266,SNF,SN,47798,47853,Train,5
2,153,268,SNI,SN,48137,48170,Train,5
2,155,271,SNI,SN,48678,48725,Train,5
2,157,274,SNI,SN,49091,49138,Train,5
2,160,279,SNI,SN,49827,49890,Train,5
2,162,282,SNF,SN,52181,52235,Train,5
2,163,284,SNI,SN,52390,52458,Train,5
2,172,301,SNF,SN,53132,53179,Train,5
2,173,303,SNI,SN,53442,53516,Train,5
2,178,312,SNI,SN,54110,54165,Train,5
2,184,323,SNI,SN,54850,54866,Train,5
2,186,325,SNI,SN,54881,54885,Train,5
2,187,327,SNI,SN,55234,55267,Train,5
2,190,332,SNF,SN,55719,55779,Train,5
2,191,334,SNI,SN,55952,56005,Train,5
2,200,351,SNI,SN,56999,57053,Train,5
2,201,353,SNI,SN,57583,57626,Train,5
2,204,358,SNI,SN,58176,58224,Train,5
2,207,363,SNI,SN,58866,58936,Train,5
2,278,484,SNF,SN,77349,77441,Train,5
2,279,486,SNI,SN,77589,77645,Train,5
2,286,499,SNI,SN,78429,78463,Train,5
2,288,502,SNI,SN,78857,78899,Train,5
2,289,504,SNI,SN,79307,79371,Train,5
2,291,507,SNF,SN,79823,79927,Train,5
2,292,509,SNI,SN,80161,80190,Train,5
2,297,518,SNI,SN,82793,82836,Train,5
2,299,521,SNI,SN,83185,83240,Train,5
2,303,528,SNI,SN,83733,83787,Train,5
2,305,531,SNF,SN,84130,84192,Train,5
2,306,533,SNI,SN,84336,84385,Train,5
2,391,685,SNI,SN,101639,101691,Val,5
2,397,696,SNF,SN,102806,102868,Val,5
2,398,698,SNI,SN,103029,103074,Val,5
2,408,717,SNF,SN,103869,103926,Val,5
2,409,719,SNI,SN,104070,104114,Val,5
2,417,734,SNL,SN,104874,104938,Val,5
2,418,736,SNI,SN,105119,105164,Val,5
2,423,745,SNI,SN,108029,108076,Test,5
2,425,748,SNF,SN,108553,108590,Test,5
2,427,751,SNI,SN,108928,108957,Test,5
2,429,754,SNF,SN,109418,109475,Test,5
2,430,756,SNI,SN,109674,109726,Test,5
2,434,763,SNI,SN,110524,110561,Test,5
2,440,774,SNF,SN,111307,111361,Test,5
2,441,776,SNI,SN,111582,111628,Test,5
2,447,787,SNI,SN,112630,112671,Test,5
2,457,806,SNF,SN,113906,113955,Test,5
2,458,808,SNI,SN,114209,114255,Test,5
2,464,819,SNI,SN,115285,115313,Test,5
2,515,910,SNI,SN,126016,126072,Test,5
2,524,927,SNF,SN,126941,126998,Test,5
2,525,929,SNI,SN,127157,127172,Test,5
2,527,932,SNI,SN,127684,127745,Test,5
2,530,937,SNI,SN,128187,128247,Test,5
2,537,950,SNI,SN,129097,129141,Test,5
2,538,952,SNF,SN,129862,129923,Test,5
2,539,954,SNI,SN,130126,130174,Test,5
2,547,969,SNI,SN,132800,132849,Test,5
2,551,976,SNI,SN,133479,133526,Test,5
2,552,978,SNI,SN,134249,134294,Test,5
2,555,983,SNI,SN,134999,135047,Test,5
3,1,2,SNI,SN,1895,1991,Train,5
3,7,13,SNI,SN,2656,2764,Train,5
3,10,18,SNI,SN,3306,3409,Train,5
3,14,25,SNI,SN,3997,4064,Train,5
3,17,30,SNI,SN,4590,4665,Train,5
3,21,37,SNI,SN,5846,5912,Train,5
3,25,44,SNF,SN,6757,6839,Train,5
3,26,46,SNI,SN,7163,7217,Train,5
3,33,59,SNI,SN,8008,8063,Train,5
3,34,61,SNI,SN,8622,8681,Train,5
3,35,63,SNI,SN,9084,9149,Train,5
3,38,68,SNF,SN,9722,9791,Train,5
3,39,70,SNI,SN,10071,10165,Train,5
3,93,167,SNF,SN,22508,22585,Train,5
3,94,169,SNI,SN,22756,22866,Train,5
3,98,176,SNI,SN,23400,23510,Train,5
3,102,183,SNF,SN,24009,24133,Train,5
3,103,185,SNI,SN,24359,24396,Train,5
3,106,190,SNF,SN,24934,25066,Train,5
3,107,192,SNF,SN,25249,25333,Train,5
3,108,194,SNI,SN,25877,25887,Train,5
3,111,199,SNI,SN,26378,26487,Train,5
3,114,204,SNI,SN,29538,29595,Train,5
3,116,207,SNL,SN,29971,30035,Train,5
3,118,210,SNI,SN,30427,30495,Train,5
3,119,212,SNI,SN,31012,31070,Train,5
3,120,214,SNI,SN,31600,31673,Train,5
3,234,417,SNI,SN,58308,58371,Test,5
3,235,419,SNI,SN,58988,59037,Test,5
3,237,422,SNF,SN,59595,59665,Test,5
3,238,424,SNI,SN,59881,59941,Test,5
3,241,429,SNI,SN,60555,60625,Test,5
3,242,431,SNF,SN,63389,63504,Test,5
3,245,436,SNF,SN,63752,63866,Test,5
3,246,438,SNF,SN,64281,64374,Test,5
3,247,440,SNI,SN,64591,64616,Test,5
3,251,447,SNI,SN,65131,65236,Test,5
3,254,452,SNF,SN,65824,65871,Test,5
3,256,455,SNI,SN,66130,66175,Test,5
3,259,460,SNI,SN,67095,67204,Test,5
3,264,469,SNI,SN,67822,67902,Test,5
3,270,480,SNL,SN,68651,68746,Test,5
3,271,482,SNI,SN,69006,69053,Test,5
3,277,493,SNF,SN,69766,69820,Test,5
3,278,495,SNI,SN,70049,70093,Test,5
4,64,120,SNI,SN,15235,15317,Train,5
4,72,135,SNF,SN,16319,16395,Train,5
4,74,138,SNI,SN,16590,16640,Train,5
4,77,143,SNI,SN,17373,17454,Train,5
4,79,146,SNI,SN,18009,18094,Train,5
4,81,149,SNF,SN,18759,18786,Train,5
4,83,152,SNI,SN,18976,19025,Train,5
4,88,161,SNI,SN,20074,20130,Train,5
4,90,164,SNI,SN,20689,20774,Train,5
4,92,167,SNI,SN,21579,21681,Train,5
4,93,169,SNF,SN,24271,24321,Train,5
4,94,171,SNI,SN,24560,24612,Train,5
4,100,182,SNI,SN,25271,25331,Train,5
4,120,221,SNI,SN,26485,26536,Train,5
4,121,223,SNI,SN,27060,27100,Train,5
4,123,226,SNI,SN,27507,27549,Train,5
4,126,231,SNF,SN,28041,28096,Train,5
4,127,233,SNI,SN,28303,28361,Train,5
4,189,344,SNF,SN,40871,40952,Train,5
4,190,346,SNI,SN,41127,41192,Train,5
4,215,395,SNI,SN,43037,43111,Train,5
4,228,420,SNL,SN,44318,44442,Train,5
4,229,422,SNI,SN,45081,45156,Train,5
4,231,425,SNI,SN,45695,45789,Train,5
4,233,428,SNF,SN,46227,46312,Train,5
4,234,430,SNF,SN,46582,46658,Train,5
4,236,433,SNI,SN,47261,47337,Train,5
4,237,435,SNI,SN,49858,49925,Train,5
4,246,452,SNI,SN,50616,50676,Train,5
4,247,454,SNI,SN,51038,51106,Train,5
4,250,459,SNF,SN,51641,51710,Train,5
4,251,461,SNI,SN,51885,51935,Train,5
4,260,478,SNL,SN,52932,52983,Train,5
