match,rally,stroke,stroke_type,merged_type,class_id
7,108,8,Bottom-Net-Lift,Bottom-Net-Lift,5
7,108,12,Bottom-Net-Lift,Bottom-Net-Lift,5
7,109,2,Bottom-Net-Lift,Bottom-Net-Lift,5
7,109,10,Bottom-Net-Lift,Bottom-Net-Lift,5
7,110,3,Bottom-Net-Lift,Bottom-Net-Lift,5
7,112,4,Bottom-Net-Lift,Bottom-Net-Lift,5
7,112,10,Bottom-Net-Lift,Bottom-Net-Lift,5
7,112,16,Bottom-Net-Lift,Bottom-Net-Lift,5
7,113,9,Bottom-Net-Lift,Bottom-Net-Lift,5
7,113,13,Bottom-Net-Lift,Bottom-Net-Lift,5
7,113,17,Bottom-Net-Lift,Bottom-Net-Lift,5
7,113,27,Bottom-Net-Lift,Bottom-Net-Lift,5
7,115,4,Bottom-Net-Lift,Bottom-Net-Lift,5
7,116,2,Bottom-Net-Lift,Bottom-Net-Lift,5
7,116,8,Bottom-Net-Lift,Bottom-Net-Lift,5
7,117,10,Bottom-Net-Lift,Bottom-Net-Lift,5
7,117,24,Bottom-Net-Lift,Bottom-Net-Lift,5
7,117,28,Bottom-Net-Lift,Bottom-Net-Lift,5
8,1,6,Bottom-Net-Lift,Bottom-Net-Lift,5
8,1,8,Bottom-Net-Lift,Bottom-Net-Lift,5
8,1,18,Bottom-Net-Lift,Bottom-Net-Lift,5
8,4,2,Bottom-Net-Lift,Bottom-Net-Lift,5
8,4,6,Bottom-Net-Lift,Bottom-Net-Lift,5
8,4,10,Bottom-Net-Lift,Bottom-Net-Lift,5
8,6,7,Bottom-Net-Lift,Bottom-Net-Lift,5
8,7,19,Bottom-Net-Lift,Bottom-Net-Lift,5
8,7,23,Bottom-Net-Lift,Bottom-Net-Lift,5
8,9,5,Bottom-Net-Lift,Bottom-Net-Lift,5
8,12,3,Bottom-Net-Lift,Bottom-Net-Lift,5
8,12,5,Bottom-Net-Lift,Bottom-Net-Lift,5
8,12,11,Bottom-Net-Lift,Bottom-Net-Lift,5
8,12,17,Bottom-Net-Lift,Bottom-Net-Lift,5
8,13,3,Bottom-Net-Lift,Bottom-Net-Lift,5
8,13,17,Bottom-Net-Lift,Bottom-Net-Lift,5
8,13,23,Bottom-Net-Lift,Bottom-Net-Lift,5
8,15,3,Bottom-Net-Lift,Bottom-Net-Lift,5
8,15,15,Bottom-Net-Lift,Bottom-Net-Lift,5
8,16,2,Bottom-Net-Lift,Bottom-Net-Lift,5
8,17,3,Bottom-Net-Lift,Bottom-Net-Lift,5
8,18,5,Bottom-Net-Lift,Bottom-Net-Lift,5
8,18,19,Bottom-Net-Lift,Bottom-Net-Lift,5
8,21,2,Bottom-Net-Lift,Bottom-Net-Lift,5
8,23,9,Bottom-Net-Lift,Bottom-Net-Lift,5
8,23,13,Bottom-Net-Lift,Bottom-Net-Lift,5
8,23,15,Bottom-Net-Lift,Bottom-Net-Lift,5
8,25,2,Bottom-Net-Lift,Bottom-Net-Lift,5
8,25,4,Bottom-Net-Lift,Bottom-Net-Lift,5
8,26,2,Bottom-Net-Lift,Bottom-Net-Lift,5
8,26,6,Bottom-Net-Lift,Bottom-Net-Lift,5
8,27,7,Bottom-Net-Lift,Bottom-Net-Lift,5
8,29,13,Bottom-Net-Lift,Bottom-Net-Lift,5
8,29,21,Bottom-Net-Lift,Bottom-Net-Lift,5
8,31,2,Bottom-Net-Lift,Bottom-Net-Lift,5
8,32,2,Bottom-Net-Lift,Bottom-Net-Lift,5
8,32,10,Bottom-Net-Lift,Bottom-Net-Lift,5
8,33,8,Bottom-Net-Lift,Bottom-Net-Lift,5
8,34,8,Bottom-Net-Lift,Bottom-Net-Lift,5
8,34,12,Bottom-Net-Lift,Bottom-Net-Lift,5
8,35,4,Bottom-Net-Lift,Bottom-Net-Lift,5
8,36,2,Bottom-Net-Lift,Bottom-Net-Lift,5
8,36,6,Bottom-Net-Lift,Bottom-Net-Lift,5
8,36,14,Bottom-Net-Lift,Bottom-Net-Lift,5
8,38,2,Bottom-Net-Lift,Bottom-Net-Lift,5
8,39,2,Bottom-Net-Lift,Bottom-Net-Lift,5
8,39,12,Bottom-Net-Lift,Bottom-Net-Lift,5
8,39,16,Bottom-Net-Lift,Bottom-Net-Lift,5
8,40,11,Bottom-Net-Lift,Bottom-Net-Lift,5
8,43,9,Bottom-Net-Lift,Bottom-Net-Lift,5
8,43,17,Bottom-Net-Lift,Bottom-Net-Lift,5
8,44,2,Bottom-Net-Lift,Bottom-Net-Lift,5
8,44,6,Bottom-Net-Lift,Bottom-Net-Lift,5
8,45,7,Bottom-Net-Lift,Bottom-Net-Lift,5
8,47,3,Bottom-Net-Lift,Bottom-Net-Lift,5
8,47,11,Bottom-Net-Lift,Bottom-Net-Lift,5
8,47,23,Bottom-Net-Lift,Bottom-Net-Lift,5
8,50,4,Bottom-Net-Lift,Bottom-Net-Lift,5
8,51,4,Bottom-Net-Lift,Bottom-Net-Lift,5
8,52,2,Bottom-Net-Lift,Bottom-Net-Lift,5
8,53,10,Bottom-Net-Lift,Bottom-Net-Lift,5
8,53,16,Bottom-Net-Lift,Bottom-Net-Lift,5
8,54,2,Bottom-Net-Lift,Bottom-Net-Lift,5
8,58,7,Bottom-Net-Lift,Bottom-Net-Lift,5
8,58,15,Bottom-Net-Lift,Bottom-Net-Lift,5
8,59,13,Bottom-Net-Lift,Bottom-Net-Lift,5
8,60,2,Bottom-Net-Lift,Bottom-Net-Lift,5
8,61,3,Bottom-Net-Lift,Bottom-Net-Lift,5
8,62,3,Bottom-Net-Lift,Bottom-Net-Lift,5
8,65,4,Bottom-Net-Lift,Bottom-Net-Lift,5
8,65,10,Bottom-Net-Lift,Bottom-Net-Lift,5
8,65,18,Bottom-Net-Lift,Bottom-Net-Lift,5
8,66,12,Bottom-Net-Lift,Bottom-Net-Lift,5
8,67,2,Bottom-Net-Lift,Bottom-Net-Lift,5
8,67,4,Bottom-Net-Lift,Bottom-Net-Lift,5
8,68,7,Bottom-Net-Lift,Bottom-Net-Lift,5
8,70,8,Bottom-Net-Lift,Bottom-Net-Lift,5
8,71,7,Bottom-Net-Lift,Bottom-Net-Lift,5
8,71,11,Bottom-Net-Lift,Bottom-Net-Lift,5
8,71,15,Bottom-Net-Lift,Bottom-Net-Lift,5
9,1,7,Bottom-Net-Lift,Bottom-Net-Lift,5
9,2,11,Bottom-Net-Lift,Bottom-Net-Lift,5
9,2,19,Bottom-Net-Lift,Bottom-Net-Lift,5
9,2,23,Bottom-Net-Lift,Bottom-Net-Lift,5
9,2,29,Bottom-Net-Lift,Bottom-Net-Lift,5
9,3,2,Bottom-Net-Lift,Bottom-Net-Lift,5
9,10,3,Bottom-Net-Lift,Bottom-Net-Lift,5
9,10,11,Bottom-Net-Lift,Bottom-Net-Lift,5
9,10,23,Bottom-Net-Lift,Bottom-Net-Lift,5
9,10,25,Bottom-Net-Lift,Bottom-Net-Lift,5
9,11,3,Bottom-Net-Lift,Bottom-Net-Lift,5
9,11,7,Bottom-Net-Lift,Bottom-Net-Lift,5
9,15,2,Bottom-Net-Lift,Bottom-Net-Lift,5
9,15,8,Bottom-Net-Lift,Bottom-Net-Lift,5
9,15,10,Bottom-Net-Lift,Bottom-Net-Lift,5
9,17,3,Bottom-Net-Lift,Bottom-Net-Lift,5
9,17,7,Bottom-Net-Lift,Bottom-Net-Lift,5
9,20,2,Bottom-Net-Lift,Bottom-Net-Lift,5
9,20,6,Bottom-Net-Lift,Bottom-Net-Lift,5
9,21,2,Bottom-Net-Lift,Bottom-Net-Lift,5
9,23,2,Bottom-Net-Lift,Bottom-Net-Lift,5
9,25,2,Bottom-Net-Lift,Bottom-Net-Lift,5
9,25,6,Bottom-Net-Lift,Bottom-Net-Lift,5
9,26,5,Bottom-Net-Lift,Bottom-Net-Lift,5
9,26,11,Bottom-Net-Lift,Bottom-Net-Lift,5
9,29,9,Bottom-Net-Lift,Bottom-Net-Lift,5
9,30,4,Bottom-Net-Lift,Bottom-Net-Lift,5
9,30,10,Bottom-Net-Lift,Bottom-Net-Lift,5
9,31,3,Bottom-Net-Lift,Bottom-Net-Lift,5
9,31,15,Bottom-Net-Lift,Bottom-Net-Lift,5
9,32,11,Bottom-Net-Lift,Bottom-Net-Lift,5
9,32,17,Bottom-Net-Lift,Bottom-Net-Lift,5
9,32,29,Bottom-Net-Lift,Bottom-Net-Lift,5
9,33,6,Bottom-Net-Lift,Bottom-Net-Lift,5
9,35,3,Bottom-Net-Lift,Bottom-Net-Lift,5
9,35,7,Bottom-Net-Lift,Bottom-Net-Lift,5
9,36,4,Bottom-Net-Lift,Bottom-Net-Lift,5
9,36,8,Bottom-Net-Lift,Bottom-Net-Lift,5
9,36,12,Bottom-Net-Lift,Bottom-Net-Lift,5
9,37,8,Bottom-Net-Lift,Bottom-Net-Lift,5
9,37,12,Bottom-Net-Lift,Bottom-Net-Lift,5
9,37,16,Bottom-Net-Lift,Bottom-Net-Lift,5
9,38,2,Bottom-Net-Lift,Bottom-Net-Lift,5
9,39,11,Bottom-Net-Lift,Bottom-Net-Lift,5
9,39,17,Bottom-Net-Lift,Bottom-Net-Lift,5
9,40,2,Bottom-Net-Lift,Bottom-Net-Lift,5
9,41,7,Bottom-Net-Lift,Bottom-Net-Lift,5
9,42,2,Bottom-Net-Lift,Bottom-Net-Lift,5
9,44,2,Bottom-Net-Lift,Bottom-Net-Lift,5
9,44,4,Bottom-Net-Lift,Bottom-Net-Lift,5
9,44,6,Bottom-Net-Lift,Bottom-Net-Lift,5
9,45,2,Bottom-Net-Lift,Bottom-Net-Lift,5
9,45,6,Bottom-Net-Lift,Bottom-Net-Lift,5
9,45,8,Bottom-Net-Lift,Bottom-Net-Lift,5
9,45,10,Bottom-Net-Lift,Bottom-Net-Lift,5
9,46,9,Bottom-Net-Lift,Bottom-Net-Lift,5
9,47,4,Bottom-Net-Lift,Bottom-Net-Lift,5
9,47,6,Bottom-Net-Lift,Bottom-Net-Lift,5
9,47,8,Bottom-Net-Lift,Bottom-Net-Lift,5
9,48,3,Bottom-Net-Lift,Bottom-Net-Lift,5
9,49,2,Bottom-Net-Lift,Bottom-Net-Lift,5
9,49,6,Bottom-Net-Lift,Bottom-Net-Lift,5
9,50,2,Bottom-Net-Lift,Bottom-Net-Lift,5
9,51,2,Bottom-Net-Lift,Bottom-Net-Lift,5
9,52,7,Bottom-Net-Lift,Bottom-Net-Lift,5
9,54,9,Bottom-Net-Lift,Bottom-Net-Lift,5
9,56,3,Bottom-Net-Lift,Bottom-Net-Lift,5
9,60,5,Bottom-Net-Lift,Bottom-Net-Lift,5
9,60,13,Bottom-Net-Lift,Bottom-Net-Lift,5
9,61,10,Bottom-Net-Lift,Bottom-Net-Lift,5
9,62,8,Bottom-Net-Lift,Bottom-Net-Lift,5
9,62,22,Bottom-Net-Lift,Bottom-Net-Lift,5
9,63,2,Bottom-Net-Lift,Bottom-Net-Lift,5
9,63,8,Bottom-Net-Lift,Bottom-Net-Lift,5
9,64,15,Bottom-Net-Lift,Bottom-Net-Lift,5
9,65,2,Bottom-Net-Lift,Bottom-Net-Lift,5
9,65,8,Bottom-Net-Lift,Bottom-Net-Lift,5
9,65,12,Bottom-Net-Lift,Bottom-Net-Lift,5
9,65,26,Bottom-Net-Lift,Bottom-Net-Lift,5
9,66,9,Bottom-Net-Lift,Bottom-Net-Lift,5
9,66,11,Bottom-Net-Lift,Bottom-Net-Lift,5
9,66,15,Bottom-Net-Lift,Bottom-Net-Lift,5
9,67,18,Bottom-Net-Lift,Bottom-Net-Lift,5
9,68,2,Bottom-Net-Lift,Bottom-Net-Lift,5
9,68,4,Bottom-Net-Lift,Bottom-Net-Lift,5
9,68,18,Bottom-Net-Lift,Bottom-Net-Lift,5
9,69,9,Bottom-Net-Lift,Bottom-Net-Lift,5
9,71,2,Bottom-Net-Lift,Bottom-Net-Lift,5
9,72,2,Bottom-Net-Lift,Bottom-Net-Lift,5
9,72,6,Bottom-Net-Lift,Bottom-Net-Lift,5
9,72,10,Bottom-Net-Lift,Bottom-Net-Lift,5
9,74,9,Bottom-Net-Lift,Bottom-Net-Lift,5
9,74,13,Bottom-Net-Lift,Bottom-Net-Lift,5
9,75,11,Bottom-Net-Lift,Bottom-Net-Lift,5
9,75,15,Bottom-Net-Lift,Bottom-Net-Lift,5
9,75,21,Bottom-Net-Lift,Bottom-Net-Lift,5
9,75,23,Bottom-Net-Lift,Bottom-Net-Lift,5
9,76,2,Bottom-Net-Lift,Bottom-Net-Lift,5
9,76,6,Bottom-Net-Lift,Bottom-Net-Lift,5
9,79,5,Bottom-Net-Lift,Bottom-Net-Lift,5
9,82,5,Bottom-Net-Lift,Bottom-Net-Lift,5
9,83,2,Bottom-Net-Lift,Bottom-Net-Lift,5
9,84,2,Bottom-Net-Lift,Bottom-Net-Lift,5
9,87,6,Bottom-Net-Lift,Bottom-Net-Lift,5
9,88,2,Bottom-Net-Lift,Bottom-Net-Lift,5
9,90,4,Bottom-Net-Lift,Bottom-Net-Lift,5
9,90,10,Bottom-Net-Lift,Bottom-Net-Lift,5
9,91,6,Bottom-Net-Lift,Bottom-Net-Lift,5
9,91,10,Bottom-Net-Lift,Bottom-Net-Lift,5
9,91,16,Bottom-Net-Lift,Bottom-Net-Lift,5
9,91,22,Bottom-Net-Lift,Bottom-Net-Lift,5
9,91,26,Bottom-Net-Lift,Bottom-Net-Lift,5
9,92,2,Bottom-Net-Lift,Bottom-Net-Lift,5
9,94,5,Bottom-Net-Lift,Bottom-Net-Lift,5
9,96,2,Bottom-Net-Lift,Bottom-Net-Lift,5
9,96,14,Bottom-Net-Lift,Bottom-Net-Lift,5
9,96,22,Bottom-Net-Lift,Bottom-Net-Lift,5
9,96,30,Bottom-Net-Lift,Bottom-Net-Lift,5
9,97,2,Bottom-Net-Lift,Bottom-Net-Lift,5
9,97,10,Bottom-Net-Lift,Bottom-Net-Lift,5
9,98,6,Bottom-Net-Lift,Bottom-Net-Lift,5
9,100,2,Bottom-Net-Lift,Bottom-Net-Lift,5
9,100,6,Bottom-Net-Lift,Bottom-Net-Lift,5
9,100,20,Bottom-Net-Lift,Bottom-Net-Lift,5
9,100,24,Bottom-Net-Lift,Bottom-Net-Lift,5
9,101,2,Bottom-Net-Lift,Bottom-Net-Lift,5
9,101,10,Bottom-Net-Lift,Bottom-Net-Lift,5
9,102,3,Bottom-Net-Lift,Bottom-Net-Lift,5
9,102,13,Bottom-Net-Lift,Bottom-Net-Lift,5
9,104,2,Bottom-Net-Lift,Bottom-Net-Lift,5
9,104,6,Bottom-Net-Lift,Bottom-Net-Lift,5
9,104,12,Bottom-Net-Lift,Bottom-Net-Lift,5
9,105,2,Bottom-Net-Lift,Bottom-Net-Lift,5
9,105,8,Bottom-Net-Lift,Bottom-Net-Lift,5
9,107,6,Bottom-Net-Lift,Bottom-Net-Lift,5
9,107,8,Bottom-Net-Lift,Bottom-Net-Lift,5
9,107,10,Bottom-Net-Lift,Bottom-Net-Lift,5
9,107,14,Bottom-Net-Lift,Bottom-Net-Lift,5
9,107,18,Bottom-Net-Lift,Bottom-Net-Lift,5
9,107,22,Bottom-Net-Lift,Bottom-Net-Lift,5
9,107,24,Bottom-Net-Lift,Bottom-Net-Lift,5
9,108,6,Bottom-Net-Lift,Bottom-Net-Lift,5
9,108,8,Bottom-Net-Lift,Bottom-Net-Lift,5
9,109,2,Bottom-Net-Lift,Bottom-Net-Lift,5
9,110,2,Bottom-Net-Lift,Bottom-Net-Lift,5
9,110,4,Bottom-Net-Lift,Bottom-Net-Lift,5
9,110,10,Bottom-Net-Lift,Bottom-Net-Lift,5
9,110,12,Bottom-Net-Lift,Bottom-Net-Lift,5
9,111,6,Bottom-Net-Lift,Bottom-Net-Lift,5
9,111,14,Bottom-Net-Lift,Bottom-Net-Lift,5
1,2,7,Bottom-Net-Shot,Bottom-Net-Shot,6
1,2,9,Bottom-Net-Shot,Bottom-Net-Shot,6
1,2,11,Bottom-Net-Shot,Bottom-Net-Shot,6
1,2,21,Bottom-Net-Shot,Bottom-Net-Shot,6
1,3,4,Bottom-Net-Shot,Bottom-Net-Shot,6
1,4,4,Bottom-Net-Shot,Bottom-Net-Shot,6
1,6,3,Bottom-Net-Shot,Bottom-Net-Shot,6
1,6,11,Bottom-Net-Shot,Bottom-Net-Shot,6
1,8,6,Bottom-Net-Shot,Bottom-Net-Shot,6
1,8,8,Bottom-Net-Shot,Bottom-Net-Shot,6
1,8,12,Bottom-Net-Shot,Bottom-Net-Shot,6
1,8,16,Bottom-Net-Shot,Bottom-Net-Shot,6
1,9,4,Bottom-Net-Shot,Bottom-Net-Shot,6
1,9,8,Bottom-Net-Shot,Bottom-Net-Shot,6
1,9,10,Bottom-Net-Shot,Bottom-Net-Shot,6
1,10,6,Bottom-Net-Shot,Bottom-Net-Shot,6
1,10,12,Bottom-Net-Shot,Bottom-Net-Shot,6
1,10,24,Bottom-Net-Shot,Bottom-Net-Shot,6
1,11,6,Bottom-Net-Shot,Bottom-Net-Shot,6
1,11,12,Bottom-Net-Shot,Bottom-Net-Shot,6
1,11,18,Bottom-Net-Shot,Bottom-Net-Shot,6
1,11,20,Bottom-Net-Shot,Bottom-Net-Shot,6
1,11,24,Bottom-Net-Shot,Bottom-Net-Shot,6
1,12,5,Bottom-Net-Shot,Bottom-Net-Shot,6
1,13,19,Bottom-Net-Shot,Bottom-Net-Shot,6
1,13,23,Bottom-Net-Shot,Bottom-Net-Shot,6
1,14,9,Bottom-Net-Shot,Bottom-Net-Shot,6
1,14,13,Bottom-Net-Shot,Bottom-Net-Shot,6
1,15,7,Bottom-Net-Shot,Bottom-Net-Shot,6
1,16,7,Bottom-Net-Shot,Bottom-Net-Shot,6
1,18,2,Bottom-Net-Shot,Bottom-Net-Shot,6
1,18,6,Bottom-Net-Shot,Bottom-Net-Shot,6
1,18,10,Bottom-Net-Shot,Bottom-Net-Shot,6
1,19,2,Bottom-Net-Shot,Bottom-Net-Shot,6
1,19,8,Bottom-Net-Shot,Bottom-Net-Shot,6
1,19,12,Bottom-Net-Shot,Bottom-Net-Shot,6
1,20,4,Bottom-Net-Shot,Bottom-Net-Shot,6
1,21,5,Bottom-Net-Shot,Bottom-Net-Shot,6
1,24,5,Bottom-Net-Shot,Bottom-Net-Shot,6
1,24,9,Bottom-Net-Shot,Bottom-Net-Shot,6
1,27,5,Bottom-Net-Shot,Bottom-Net-Shot,6
1,27,13,Bottom-Net-Shot,Bottom-Net-Shot,6
1,27,15,Bottom-Net-Shot,Bottom-Net-Shot,6
1,28,6,Bottom-Net-Shot,Bottom-Net-Shot,6
1,28,10,Bottom-Net-Shot,Bottom-Net-Shot,6
1,31,5,Bottom-Net-Shot,Bottom-Net-Shot,6
1,32,3,Bottom-Net-Shot,Bottom-Net-Shot,6
1,32,7,Bottom-Net-Shot,Bottom-Net-Shot,6
1,32,13,Bottom-Net-Shot,Bottom-Net-Shot,6
1,33,4,Bottom-Net-Shot,Bottom-Net-Shot,6
1,37,6,Bottom-Net-Shot,Bottom-Net-Shot,6
1,38,3,Bottom-Net-Shot,Bottom-Net-Shot,6
1,40,5,Bottom-Net-Shot,Bottom-Net-Shot,6
1,40,19,Bottom-Net-Shot,Bottom-Net-Shot,6
1,40,23,Bottom-Net-Shot,Bottom-Net-Shot,6
1,40,27,Bottom-Net-Shot,Bottom-Net-Shot,6
1,40,39,Bottom-Net-Shot,Bottom-Net-Shot,6
1,40,43,Bottom-Net-Shot,Bottom-Net-Shot,6
1,40,49,Bottom-Net-Shot,Bottom-Net-Shot,6
1,41,5,Bottom-Net-Shot,Bottom-Net-Shot,6
1,43,6,Bottom-Net-Shot,Bottom-Net-Shot,6
1,46,3,Bottom-Net-Shot,Bottom-Net-Shot,6
1,46,7,Bottom-Net-Shot,Bottom-Net-Shot,6
1,47,7,Bottom-Net-Shot,Bottom-Net-Shot,6
1,47,11,Bottom-Net-Shot,Bottom-Net-Shot,6
1,48,3,Bottom-Net-Shot,Bottom-Net-Shot,6
1,48,9,Bottom-Net-Shot,Bottom-Net-Shot,6
1,48,13,Bottom-Net-Shot,Bottom-Net-Shot,6
1,49,3,Bottom-Net-Shot,Bottom-Net-Shot,6
1,49,11,Bottom-Net-Shot,Bottom-Net-Shot,6
1,49,15,Bottom-Net-Shot,Bottom-Net-Shot,6
1,52,5,Bottom-Net-Shot,Bottom-Net-Shot,6
1,52,9,Bottom-Net-Shot,Bottom-Net-Shot,6
1,52,11,Bottom-Net-Shot,Bottom-Net-Shot,6
1,56,3,Bottom-Net-Shot,Bottom-Net-Shot,6
1,56,7,Bottom-Net-Shot,Bottom-Net-Shot,6
1,56,13,Bottom-Net-Shot,Bottom-Net-Shot,6
1,57,4,Bottom-Net-Shot,Bottom-Net-Shot,6
1,58,4,Bottom-Net-Shot,Bottom-Net-Shot,6
1,58,8,Bottom-Net-Shot,Bottom-Net-Shot,6
1,58,12,Bottom-Net-Shot,Bottom-Net-Shot,6
1,59,6,Bottom-Net-Shot,Bottom-Net-Shot,6
1,59,8,Bottom-Net-Shot,Bottom-Net-Shot,6
1,59,12,Bottom-Net-Shot,Bottom-Net-Shot,6
1,59,16,Bottom-Net-Shot,Bottom-Net-Shot,6
1,59,22,Bottom-Net-Shot,Bottom-Net-Shot,6
1,59,28,Bottom-Net-Shot,Bottom-Net-Shot,6
1,59,34,Bottom-Net-Shot,Bottom-Net-Shot,6
1,61,6,Bottom-Net-Shot,Bottom-Net-Shot,6
1,62,4,Bottom-Net-Shot,Bottom-Net-Shot,6
1,64,6,Bottom-Net-Shot,Bottom-Net-Shot,6
1,64,10,Bottom-Net-Shot,Bottom-Net-Shot,6
1,64,14,Bottom-Net-Shot,Bottom-Net-Shot,6
1,64,18,Bottom-Net-Shot,Bottom-Net-Shot,6
1,64,26,Bottom-Net-Shot,Bottom-Net-Shot,6
1,64,32,Bottom-Net-Shot,Bottom-Net-Shot,6
1,64,42,Bottom-Net-Shot,Bottom-Net-Shot,6
1,65,10,Bottom-Net-Shot,Bottom-Net-Shot,6
1,65,14,Bottom-Net-Shot,Bottom-Net-Shot,6
1,65,18,Bottom-Net-Shot,Bottom-Net-Shot,6
1,69,4,Bottom-Net-Shot,Bottom-Net-Shot,6
1,69,20,Bottom-Net-Shot,Bottom-Net-Shot,6
1,69,24,Bottom-Net-Shot,Bottom-Net-Shot,6
1,69,28,Bottom-Net-Shot,Bottom-Net-Shot,6
1,69,32,Bottom-Net-Shot,Bottom-Net-Shot,6
1,69,36,Bottom-Net-Shot,Bottom-Net-Shot,6
1,71,5,Bottom-Net-Shot,Bottom-Net-Shot,6
1,71,11,Bottom-Net-Shot,Bottom-Net-Shot,6
1,71,15,Bottom-Net-Shot,Bottom-Net-Shot,6
2,2,6,Bottom-Net-Shot,Bottom-Net-Shot,6
2,5,11,Bottom-Net-Shot,Bottom-Net-Shot,6
2,6,14,Bottom-Net-Shot,Bottom-Net-Shot,6
2,9,2,Bottom-Net-Shot,Bottom-Net-Shot,6
2,9,6,Bottom-Net-Shot,Bottom-Net-Shot,6
2,9,10,Bottom-Net-Shot,Bottom-Net-Shot,6
2,9,14,Bottom-Net-Shot,Bottom-Net-Shot,6
2,11,2,Bottom-Net-Shot,Bottom-Net-Shot,6
2,11,12,Bottom-Net-Shot,Bottom-Net-Shot,6
2,12,3,Bottom-Net-Shot,Bottom-Net-Shot,6
2,13,7,Bottom-Net-Shot,Bottom-Net-Shot,6
2,13,11,Bottom-Net-Shot,Bottom-Net-Shot,6
2,14,5,Bottom-Net-Shot,Bottom-Net-Shot,6
2,14,9,Bottom-Net-Shot,Bottom-Net-Shot,6
2,14,17,Bottom-Net-Shot,Bottom-Net-Shot,6
2,14,35,Bottom-Net-Shot,Bottom-Net-Shot,6
2,18,2,Bottom-Net-Shot,Bottom-Net-Shot,6
2,20,2,Bottom-Net-Shot,Bottom-Net-Shot,6
2,20,8,Bottom-Net-Shot,Bottom-Net-Shot,6
2,22,2,Bottom-Net-Shot,Bottom-Net-Shot,6
2,26,3,Bottom-Net-Shot,Bottom-Net-Shot,6
2,26,9,Bottom-Net-Shot,Bottom-Net-Shot,6
2,26,11,Bottom-Net-Shot,Bottom-Net-Shot,6
2,28,2,Bottom-Net-Shot,Bottom-Net-Shot,6
2,30,3,Bottom-Net-Shot,Bottom-Net-Shot,6
2,31,2,Bottom-Net-Shot,Bottom-Net-Shot,6
2,32,2,Bottom-Net-Shot,Bottom-Net-Shot,6
2,33,2,Bottom-Net-Shot,Bottom-Net-Shot,6
2,34,12,Bottom-Net-Shot,Bottom-Net-Shot,6
2,34,14,Bottom-Net-Shot,Bottom-Net-Shot,6
2,35,3,Bottom-Net-Shot,Bottom-Net-Shot,6
2,36,9,Bottom-Net-Shot,Bottom-Net-Shot,6
2,37,7,Bottom-Net-Shot,Bottom-Net-Shot,6
2,37,11,Bottom-Net-Shot,Bottom-Net-Shot,6
2,39,3,Bottom-Net-Shot,Bottom-Net-Shot,6
2,39,9,Bottom-Net-Shot,Bottom-Net-Shot,6
2,39,13,Bottom-Net-Shot,Bottom-Net-Shot,6
2,39,17,Bottom-Net-Shot,Bottom-Net-Shot,6
2,39,21,Bottom-Net-Shot,Bottom-Net-Shot,6
2,39,25,Bottom-Net-Shot,Bottom-Net-Shot,6
2,39,29,Bottom-Net-Shot,Bottom-Net-Shot,6
2,40,7,Bottom-Net-Shot,Bottom-Net-Shot,6
2,41,2,Bottom-Net-Shot,Bottom-Net-Shot,6
2,41,4,Bottom-Net-Shot,Bottom-Net-Shot,6
2,42,2,Bottom-Net-Shot,Bottom-Net-Shot,6
2,43,3,Bottom-Net-Shot,Bottom-Net-Shot,6
2,44,3,Bottom-Net-Shot,Bottom-Net-Shot,6
2,44,5,Bottom-Net-Shot,Bottom-Net-Shot,6
2,44,9,Bottom-Net-Shot,Bottom-Net-Shot,6
2,44,19,Bottom-Net-Shot,Bottom-Net-Shot,6
2,44,33,Bottom-Net-Shot,Bottom-Net-Shot,6
2,44,37,Bottom-Net-Shot,Bottom-Net-Shot,6
2,49,2,Bottom-Net-Shot,Bottom-Net-Shot,6
2,49,12,Bottom-Net-Shot,Bottom-Net-Shot,6
2,50,3,Bottom-Net-Shot,Bottom-Net-Shot,6
2,50,5,Bottom-Net-Shot,Bottom-Net-Shot,6
2,50,9,Bottom-Net-Shot,Bottom-Net-Shot,6
2,52,2,Bottom-Net-Shot,Bottom-Net-Shot,6
2,54,3,Bottom-Net-Shot,Bottom-Net-Shot,6
2,56,3,Bottom-Net-Shot,Bottom-Net-Shot,6
2,56,7,Bottom-Net-Shot,Bottom-Net-Shot,6
2,57,9,Bottom-Net-Shot,Bottom-Net-Shot,6
2,57,37,Bottom-Net-Shot,Bottom-Net-Shot,6
2,58,2,Bottom-Net-Shot,Bottom-Net-Shot,6
2,58,8,Bottom-Net-Shot,Bottom-Net-Shot,6
2,58,22,Bottom-Net-Shot,Bottom-Net-Shot,6
2,62,4,Bottom-Net-Shot,Bottom-Net-Shot,6
2,62,8,Bottom-Net-Shot,Bottom-Net-Shot,6
2,63,13,Bottom-Net-Shot,Bottom-Net-Shot,6
2,64,17,Bottom-Net-Shot,Bottom-Net-Shot,6
2,64,21,Bottom-Net-Shot,Bottom-Net-Shot,6
2,64,29,Bottom-Net-Shot,Bottom-Net-Shot,6
2,67,2,Bottom-Net-Shot,Bottom-Net-Shot,6
2,67,6,Bottom-Net-Shot,Bottom-Net-Shot,6
2,69,5,Bottom-Net-Shot,Bottom-Net-Shot,6
2,70,9,Bottom-Net-Shot,Bottom-Net-Shot,6
2,71,2,Bottom-Net-Shot,Bottom-Net-Shot,6
2,71,4,Bottom-Net-Shot,Bottom-Net-Shot,6
2,74,2,Bottom-Net-Shot,Bottom-Net-Shot,6
